"ÃÂÂIndex","Address","City","State","Zipcode","AUTO_UNIQUE_ID_2019-12-02_dbmsmsba_nyc","Source","UpdatedGeocoding","TimeTaken","TransactionId","Version","ErrorMessage","Latitude","Longitude","MatchType","MatchedLocationType","FeatureMatchingResultType","InterpolationType","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","GeocodeQualityType","FeatureMatchingHierarchy","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","FeatureMatchingResultTypeTieBreakingNotes","TieHandlingStrategyType","RegionSize","RegionSizeUnits","naaccrQualCode","naaccrQualType"
"9988","113 W 87th St NYC","New York","NY","",1653,"USCGeocoder",1,218.743,"","4.1","",40.7874799,-73.9721352,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10000","","New York","NY","",1654,"USCGeocoder",1,31.2488,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_CITY","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10001","179 Franklin St NYC","New York","NY","",1655,"USCGeocoder",1,1109.416,"","4.1","",40.7193,-74.0096,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","4","","ReturnAll","0","Meters","00","AddressPoint"
"10002","500 7th Ave NYC","New York","NY","",1656,"USCGeocoder",1,203.133,"","4.1","",40.7531342,-73.9892973,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10007","2133 Broadway NYC","New York","NY","",1657,"USCGeocoder",1,109.4029,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10035","38 Bank St NYC","New York","NY","",1658,"USCGeocoder",1,546.7405,"","4.1","",40.7368,-74.003,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"10038","25 E 26th St NYC","New York","NY","",1659,"USCGeocoder",1,234.3308,"","4.1","",40.7429711,-73.9867836,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10054","388 Greenwich St NYC","New York","NY","",1660,"USCGeocoder",1,515.7598,"","4.1","",40.7206,-74.0107,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"10063","1572 2nd Ave NYC","New York","NY","",1661,"USCGeocoder",1,203.1047,"","4.1","",40.7749946,-73.9536259,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10071","866 3RD AVE NYC","New York","NY","",1662,"USCGeocoder",1,187.4863,"","4.1","",40.7574216,-73.9698224,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10076","N W 56th St NYC","New York","NY","",1663,"USCGeocoder",1,15.6279,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10077","4918 Broadway NYC","New York","NY","",1664,"USCGeocoder",1,62.491,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10079","2027 Amsterdam Ave NYC","New York","NY","",1665,"USCGeocoder",1,515.5897,"","4.1","",40.8349,-73.9403,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"10091","200 E 27th St NYC","New York","NY","",1666,"USCGeocoder",1,234.373,"","4.1","",40.7411953,-73.9811985,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10096","135 Madison Ave NYC","New York","NY","",1667,"USCGeocoder",1,531.2174,"","4.1","",40.746,-73.9841,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"10108","94 Madison St NYC","New York","NY","",1668,"USCGeocoder",1,859.3489,"","4.1","",40.7121,-73.9958,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","4","","ReturnAll","0","Meters","00","AddressPoint"
"10110","1020 Madison Ave NYC","New York","NY","",1669,"USCGeocoder",1,234.3687,"","4.1","",40.7761,-73.9625,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"10114","7 Maiden Ln NYC","New York","NY","",1670,"USCGeocoder",1,109.3777,"","4.1","",40.5172005310953,-74.23826079955,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10120","230 W 31st St NYC","New York","NY","",1671,"USCGeocoder",1,109.342,"","4.1","",40.7495761,-73.9934103,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10125","5 E 115th St NYC","New York","NY","",1672,"USCGeocoder",1,187.4926,"","4.1","",40.7998219,-73.9463051,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10130","163 W 125th St NYC","New York","NY","",1673,"USCGeocoder",1,265.63,"","4.1","",40.8093438,-73.9477221,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10131","907 Broadway NYC","New York","NY","",1674,"USCGeocoder",1,93.7355,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10135","N E 41st St NYC","New York","NY","",1675,"USCGeocoder",1,31.2508,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10136","350 W 42nd St NYC","New York","NY","",1676,"USCGeocoder",1,218.7764,"","4.1","",40.7580435,-73.9921336,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10138","S E 71st St NYC","New York","NY","",1677,"USCGeocoder",1,31.4404,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10161","96 Spring St NYC","New York","NY","",1678,"USCGeocoder",1,546.8608,"","4.1","",40.7233,-73.9996,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"10163","1219 3rd Ave NYC","New York","NY","",1679,"USCGeocoder",1,187.5017,"","4.1","",40.7686083,-73.9612066,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10167","833 MADISON AVE NYC","New York","NY","",1680,"USCGeocoder",1,531.2714,"","4.1","",40.7701,-73.9665,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"10172","68 Avenue A NYC","New York","NY","",1681,"USCGeocoder",1,109.3905,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10192","2881 Broadway NYC","New York","NY","",1682,"USCGeocoder",1,109.3842,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10195","118 10th Ave NYC","New York","NY","",1683,"USCGeocoder",1,249.9859,"","4.1","",40.7442532,-74.0064473,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10204","27 E 27th St NYC","New York","NY","",1684,"USCGeocoder",1,218.7424,"","4.1","",40.7432737,-73.9854844,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10219","120 31ST ST NYC","New York","NY","",1685,"USCGeocoder",1,578.1149,"","4.1","",40.7482316,-73.9902273,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","93.1952662721894","AddressPoint","FeatureClassBased","","","3","","ReturnAll","0","Meters","00","AddressPoint"
"10220","131 W 56th St NYC","New York","NY","",1686,"USCGeocoder",1,218.555,"","4.1","",40.7644201,-73.9792594,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10235","5 Times Sq NYC","New York","NY","",1687,"USCGeocoder",1,218.7481,"","4.1","",40.7559933732489,-73.9872389197204,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10239","569 COLUMBUS AVE NYC","New York","NY","",1688,"USCGeocoder",1,656.3503,"","4.1","",40.7874,-73.9713,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"10240","200 W 56th St NYC","New York","NY","",1689,"USCGeocoder",1,250.0049,"","4.1","",40.7649849,-73.9811048,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10243","556 Broadway NYC","New York","NY","",1690,"USCGeocoder",1,187.5122,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10245","621 Amsterdam Ave NYC","New York","NY","",1691,"USCGeocoder",1,203.095,"","4.1","",40.7904241,-73.9726019,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10246","1459 Amsterdam Ave NYC","New York","NY","",1692,"USCGeocoder",1,499.9947,"","4.1","",40.8169,-73.9535,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"10247","S W 45th St NYC","New York","NY","",1693,"USCGeocoder",1,31.2501,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10256","N W 46th St NYC","New York","NY","",1694,"USCGeocoder",1,31.2691,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10265","785 Madison Ave NYC","New York","NY","",1695,"USCGeocoder",1,531.262,"","4.1","",40.7683,-73.9678,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"10267","322 Columbus Ave NYC","New York","NY","",1696,"USCGeocoder",1,250.0276,"","4.1","",40.7796052,-73.9774237,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10269","202 Hester St NYC","New York","NY","",1697,"USCGeocoder",1,531.1896,"","4.1","",40.7184,-73.999,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
"10272","402 3rd Ave NYC","New York","NY","",1698,"USCGeocoder",1,250.0352,"","4.1","",40.7423868,-73.9808235,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10273","N Bleecker St NYC","New York","NY","",1699,"USCGeocoder",1,15.5648,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10276","203 W 38th St NYC","New York","NY","",1700,"USCGeocoder",1,203.1509,"","4.1","",40.7537056,-73.9889921,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10281","110 W 44th St NYC","New York","NY","",1701,"USCGeocoder",1,93.7106,"","4.1","",40.7561755927823,-73.9834843486207,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Success","LinearInterpolation","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","AddressRangeInterpolation","FeatureClassBased","","","1","","ReturnAll","5436.49098599656","Meters","03","StreetSegmentInterpolation"
"10291","S W 41st St NYC","New York","NY","",1702,"USCGeocoder",1,15.736,"","4.1","",40.6639307188879,-73.9382749875207,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","City","50","CityCentroid","FeatureClassBased","","","1","","ReturnAll","1213369809.72834","Meters","11","CityCentroid"
"10293","310 E 105th St NYC","New York","NY","",1703,"USCGeocoder",1,312.7001,"","4.1","",40.789541,-73.9422409,"Relaxed;Soundex","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10300","311 WEST 48 ST NYC","New York","NY","",1704,"USCGeocoder",1,218.7315,"","4.1","",40.7614045,-73.987622,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Success","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","1","","ReturnAll","0","Meters","00","AddressPoint"
"10307","1133 Madison Ave NYC","New York","NY","",1705,"USCGeocoder",1,359.4034,"","4.1","",40.7799,-73.9593,"Relaxed","LOCATION_TYPE_STREET_ADDRESS","Ambiguous","ArealInterpolation","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","AddressPoint","FeatureClassBased","","","2","","ReturnAll","0","Meters","00","AddressPoint"
