"NoName","address","city","State","zipcode","AUTO_UNIQUE_ID_2019-12-02_dandi_ny2","Source","TimeTaken","UpdatedGeocoding","Version","ErrorMessage","TransactionId","naaccrQualCode","naaccrQualType","FeatureMatchingResultType","MatchedLocationType","RegionSizeUnits","InterpolationType","RegionSize","InterpolationSubType","FeatureMatchingGeographyType","MatchScore","FeatureMatchingHierarchy","TieHandlingStrategyType","FeatureMatchingResultTypeTieBreakingNotes","GeocodeQualityType","FeatureMatchingHierarchyNotes","FeatureMatchingResultTypeNotes","FeatureMatchingResultCount","Latitude","Longitude","MatchType"
"25390","120 Baruch Dr NYC","New York City","NY","",1783,"USCGeocoder",609.5821,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7189,-73.9771,"Relaxed"
"25391","208 E 79 STREET NYC","New York City","NY","",1784,"USCGeocoder",234.349,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7738791,-73.9567428,"Relaxed"
"25393","22 W 9th St NYC","New York City","NY","",1785,"USCGeocoder",218.7974,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7332892,-73.9972181,"Relaxed;Soundex"
"25399","1267 1st Ave NYC","New York City","NY","",1786,"USCGeocoder",234.3696,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7654774,-73.9579212,"Relaxed;Soundex"
"25403","544 W 27th St NYC","New York City","NY","",1787,"USCGeocoder",124.9997,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","5807.00992441224","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",40.7506640381584,-74.00364617469,"Relaxed"
"25417","75 White St NYC","New York City","NY","",1788,"USCGeocoder",250.0139,1,"4.1","","","03","StreetSegmentInterpolation","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","1628.22791464953","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","3",40.7061031912844,-73.9356051627896,"Relaxed"
"25427","1349 Lexington Ave NYC","New York City","NY","",1789,"USCGeocoder",531.34,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7818,-73.9537,"Relaxed"
"25435","S Fort George Ave NYC","New York City","NY","",1790,"USCGeocoder",31.0814,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25437","409 8th Ave NYC","New York City","NY","",1791,"USCGeocoder",187.5262,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7500261,-73.9952691,"Relaxed;Soundex"
"25439","805 Greenwich St NYC","New York City","NY","",1792,"USCGeocoder",530.9191,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.738,-74.0064,"Relaxed"
"25442","337 7th Ave NYC","New York City","NY","",1793,"USCGeocoder",547.187,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.747547,-73.9929142,"Relaxed;Soundex"
"25445","N E 41st St NYC","New York City","NY","",1794,"USCGeocoder",46.4879,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25461","99 Park Ave NYC","New York City","NY","",1795,"USCGeocoder",1250.0221,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","4",40.7504,-73.9786,"Relaxed"
"25466","127 LUDLOW ST NYC","New York City","NY","",1796,"USCGeocoder",562.3979,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7199,-73.9885,"Relaxed"
"25469","1063 Madison Ave NYC","New York City","NY","",1797,"USCGeocoder",531.3167,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7773,-73.9612,"Relaxed"
"25473","136 W 46th St NYC","New York City","NY","",1798,"USCGeocoder",202.925,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7579572,-73.9838975,"Relaxed;Soundex"
"25474","201 Canal St NYC","New York City","NY","",1799,"USCGeocoder",531.2477,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7172,-73.9983,"Relaxed"
"25477","325 Hudson St NYC","New York City","NY","",1800,"USCGeocoder",468.7416,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7268,-74.0076,"Relaxed"
"25479","188 AUDUBON AVENUE NYC","New York City","NY","",1801,"USCGeocoder",500.0838,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.8446,-73.9355,"Relaxed"
"25483","4051 BROADWAY NYC","New York City","NY","",1802,"USCGeocoder",93.4695,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25485","17 Catherine St NYC","New York City","NY","",1803,"USCGeocoder",546.8754,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7131,-73.9971,"Relaxed"
"25495","310 E 15th St NYC","New York City","NY","",1804,"USCGeocoder",296.8691,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","93.1952662721894","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.66391,-73.9861789,"Relaxed;Soundex"
"25497","4910 Broadway NYC","New York City","NY","",1805,"USCGeocoder",93.4546,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25498","229 Chrystie St NYC","New York City","NY","",1806,"USCGeocoder",171.9635,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.72326790162,-73.9914164559803,"Relaxed"
"25501","1299 1st Ave NYC","New York City","NY","",1807,"USCGeocoder",218.5623,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7664668,-73.9571909,"Relaxed;Soundex"
"25511","32 Thompson St NYC","New York City","NY","",1808,"USCGeocoder",578.2271,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7231,-74.004,"Relaxed"
"25513","1710 Broadway NYC","New York City","NY","",1809,"USCGeocoder",78.0712,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25517","190 Edgecombe Ave NYC","New York City","NY","",1810,"USCGeocoder",531.2441,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.8223,-73.9443,"Relaxed"
"25524","101 E 41st St NYC","New York City","NY","",1811,"USCGeocoder",93.7285,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","3450.50598797901","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",40.751530286256,-73.9780939287355,"Relaxed"
"25526","155 E 71st St NYC","New York City","NY","",1812,"USCGeocoder",218.8692,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7697128,-73.9623247,"Relaxed;Soundex"
"25540","330 Lafayette St NYC","New York City","NY","",1813,"USCGeocoder",515.6411,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7258,-73.9949,"Relaxed"
"25543","19 E 77th St NYC","New York City","NY","",1814,"USCGeocoder",187.2026,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7753121,-73.9635577,"Relaxed;Soundex"
"25552","510 Lexington Ave NYC","New York City","NY","",1815,"USCGeocoder",500.0068,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.6888,-73.9401,"Relaxed"
"25558","550 W 45th St NYC","New York City","NY","",1816,"USCGeocoder",218.7954,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7624095,-73.9964059,"Relaxed;Soundex"
"25563","S Bond St NYC","New York City","NY","",1817,"USCGeocoder",62.2846,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25567","528 W 162nd St NYC","New York City","NY","",1818,"USCGeocoder",265.6861,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.836528,-73.9413188,"Relaxed;Soundex"
"25569","48 Gansevoort St NYC","New York City","NY","",1819,"USCGeocoder",546.8672,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7393,-74.0068,"Relaxed"
"25570","N W 44th St NYC","New York City","NY","",1820,"USCGeocoder",31.2588,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25583","4 Penn Plz NYC","New York City","NY","",1821,"USCGeocoder",546.8708,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.751,-73.9931,"Relaxed"
"25593","7 Lispenard St NYC","New York City","NY","",1822,"USCGeocoder",562.5033,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7205,-74.0048,"Relaxed"
"25594","144 E 22nd St NYC","New York City","NY","",1823,"USCGeocoder",218.75,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7384198,-73.9844763,"Relaxed;Soundex"
"25599","672 9th Ave NYC","New York City","NY","",1824,"USCGeocoder",187.3896,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7612567,-73.990355,"Relaxed;Soundex"
"25603","E Columbus Ave NYC","New York City","NY","",1825,"USCGeocoder",46.907,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25608","449 W 13th St NYC","New York City","NY","",1826,"USCGeocoder",218.4919,1,"4.1","","","03","StreetSegmentInterpolation","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","LinearInterpolation","2696.80712841591","LinearInterpolationAddressRange","StreetSegment","96.0059171597633","FeatureClassBased","ReturnAll","","AddressRangeInterpolation","","","1",40.7411377106074,-74.0077272444028,"Relaxed"
"25616","N Delancey St NYC","New York City","NY","",1827,"USCGeocoder",15.5831,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25618","111 8TH AVE NYC","New York City","NY","",1828,"USCGeocoder",593.7226,1,"4.1","","","00","AddressPoint","Ambiguous","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","2",40.7408359,-74.0019656,"Relaxed;Soundex"
"25624","983 Lexington Ave NYC","New York City","NY","",1829,"USCGeocoder",187.5305,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.7695823,-73.9626431,"Relaxed"
"25627","2300 5th Ave NYC","New York City","NY","",1830,"USCGeocoder",203.3286,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.816121,-73.9355615,"Relaxed;Soundex"
"25638","1087 St Nicholas Ave NYC","New York City","NY","",1831,"USCGeocoder",187.4962,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.8381246,-73.9401137,"Relaxed"
"25639","N E 40th St NYC","New York City","NY","",1832,"USCGeocoder",46.9061,1,"4.1","","","11","CityCentroid","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","1213369809.72834","ArealInterpolationGeometricCentroid","City","50","FeatureClassBased","ReturnAll","","CityCentroid","","","1",40.6639307188879,-73.9382749875207,"Relaxed;Soundex"
"25644","240 E 93rd St NYC","New York City","NY","",1833,"USCGeocoder",203.1375,1,"4.1","","","00","AddressPoint","Success","LOCATION_TYPE_STREET_ADDRESS","Meters","ArealInterpolation","0","ArealInterpolationGeometricCentroid","Parcel","97.3372781065089","FeatureClassBased","ReturnAll","","AddressPoint","","","1",40.659662,-73.9240468,"Relaxed;Soundex"
